items_str,support,length
"arrows, barbarian-barrel, royal-hogs",0.0303166935050993,3
"berserker, ice-spirit-ev1, lightning",0.030295222758990874,3
"ice-spirit-ev1, lightning, skeletons",0.030295222758990874,3
"barbarian-barrel, royal-hogs, zappies",0.030273752012882446,3
"goblin-hut, ice-spirit-ev1, witch-ev1",0.030123456790123456,3
"goblin-hut, skeletons, witch-ev1",0.0300805152979066,3
"arrows, barbarian-barrel, goblin-cage-ev1",0.029973161567364466,3
"berserker, goblin-hut, skeletons",0.02995169082125604,3
"berserker, lightning, skeletons",0.02977992485238862,3
"earthquake, firecracker-ev1, the-log",0.029672571121846483,3
"berserker, ice-spirit-ev1, skeletons",0.02965110037573806,3
"dart-goblin-ev1, goblin-barrel-ev1, the-log",0.02915727321524423,3
"hog-rider, ice-spirit-ev1, the-log",0.029114331723027374,3
"spear-goblins, the-log, wall-breakers-ev1",0.02900697799248524,3
"boss-bandit, executioner-ev1, guards",0.028964036500268384,3
"goblin-giant-ev1, rage, sparky",0.02885668276972625,3
"berserker, goblin-hut, witch-ev1",0.028792270531400967,3
"earthquake, firecracker-ev1, hog-rider",0.02874932903918411,3
"berserker, lightning, witch-ev1",0.028706387546967256,3
"arrows, barbarian-barrel, zappies",0.02821256038647343,3
"firecracker-ev1, skeletons, the-log",0.028148148148148148,3
"berserker, the-log, witch-ev1",0.02812667740203972,3
"ice-spirit-ev1, royal-hogs, the-log",0.027911969940955447,3
"ice-spirit-ev1, the-log, witch-ev1",0.027675791733762747,3
"dart-goblin-ev1, suspicious-bush, the-log",0.027654320987654323,3
"ice-spirit-ev1, lightning, witch-ev1",0.02758990874932904,3
"fisherman, monk, royal-giant-ev1",0.027568438003220612,3
"ice-spirit-ev1, skeletons, witch-ev1",0.027461084272678477,3
"electro-spirit, monk, royal-giant-ev1",0.027375201288244767,3
"berserker, ice-spirit-ev1, witch-ev1",0.027246376811594204,3
"royal-hogs, skeletons, the-log",0.02709608158883521,3
"berserker, skeletons, witch-ev1",0.02703166935050993,3
"executioner-ev1, guards, lightning",0.026924315619967793,3
"electro-spirit, fisherman, monk",0.026688137412775093,3
"ice-spirit-ev1, royal-hogs, skeletons",0.026280193236714974,3
"suspicious-bush, the-log, wall-breakers-ev1",0.02625872249060655,3
"dart-goblin-ev1, suspicious-bush, wall-breakers-ev1",0.026237251744498123,3
"boss-bandit, guards, lightning",0.026194310252281267,3
"boss-bandit, guards, royal-ghost",0.026194310252281267,3
"fisherman, lightning, royal-giant-ev1",0.026108427267847557,3
"guards, lightning, royal-ghost",0.02608695652173913,3
"dart-goblin-ev1, the-log, wall-breakers-ev1",0.026065485775630705,3
"goblin-barrel-ev1, ice-spirit, the-log",0.026001073537305422,3
"cannon-ev1, skeletons, the-log",0.025979602791196994,3
"fireball, skeletons, the-log",0.02576489533011272,3
"executioner-ev1, giant-snowball-ev1, guards",0.025743424584004294,3
"monk, royal-giant-ev1, the-log",0.025721953837895866,3
"guards, lightning, ram-rider",0.02561460010735373,3
"lightning, royal-giant-ev1, the-log",0.025421363392377886,3
"hog-rider, ice-spirit-ev1, skeletons",0.02539989264626946,3
"boss-bandit, giant-snowball-ev1, guards",0.02537842190016103,3
"ice-spirit, skeletons, the-log",0.02537842190016103,3
"fisherman, monk, the-log",0.025271068169618893,3
"dart-goblin-ev1, ice-spirit, suspicious-bush",0.02524959742351047,3
"hunter-ev1, monk, royal-giant-ev1",0.02524959742351047,3
"elixir-golem, night-witch, rage",0.025206655931293613,3
"giant-snowball-ev1, guards, lightning",0.025206655931293613,3
"electro-spirit, monk, the-log",0.025163714439076758,3
"fisherman, hunter-ev1, monk",0.025163714439076758,3
"electro-spirit, lightning, royal-giant-ev1",0.025077831454643047,3
"executioner-ev1, guards, ram-rider",0.025034889962426195,3
"executioner-ev1, guards, royal-ghost",0.025034889962426195,3
"electro-spirit, fireball, the-log",0.025013419216317768,3
"goblin-gang, ice-spirit, the-log",0.024927536231884057,3
"barbarian-barrel, guards, lightning",0.024884594739667202,3
"boss-bandit, dart-goblin-ev1, the-log",0.024884594739667202,3
"arrows, elixir-golem, rage",0.024734299516908212,3
"arrows, elixir-golem, night-witch",0.024691358024691357,3
"electro-spirit, hunter-ev1, monk",0.024626945786366077,3
"fisherman, lightning, the-log",0.024626945786366077,3
"boss-bandit, guards, ram-rider",0.02460547504025765,3
"electro-spirit, lightning, the-log",0.024562533548040794,3
"dart-goblin-ev1, goblin-gang, the-log",0.024541062801932367,3
"electro-spirit, fisherman, lightning",0.02451959205582394,3
"ice-spirit, suspicious-bush, the-log",0.02449812130971551,3
"ice-spirit, the-log, wall-breakers-ev1",0.02449812130971551,3
"firecracker-ev1, hog-rider, skeletons",0.024433709071390232,3
"giant-snowball-ev1, guards, ram-rider",0.024412238325281804,3
"barbarian-barrel, executioner-ev1, guards",0.02436929683306495,3
"fisherman, royal-giant-ev1, skeletons",0.024326355340848094,3
"royal-giant-ev1, skeletons, the-log",0.024304884594739666,3
"barbarian-barrel, graveyard, poison",0.02428341384863124,3
"dark-prince, goblin-giant-ev1, rage",0.024261943102522814,3
"electro-spirit, royal-giant-ev1, skeletons",0.02413311862587225,3
"giant-snowball-ev1, guards, royal-ghost",0.024090177133655393,3
"archer-queen, arrows, bandit",0.02406870638754697,3
"guards, ram-rider, royal-ghost",0.02404723564143854,3
"dark-prince, goblin-giant-ev1, sparky",0.02381105743424584,3
"ice-spirit, suspicious-bush, wall-breakers-ev1",0.02381105743424584,3
"hunter-ev1, monk, the-log",0.023768115942028985,3
"electro-spirit, fisherman, skeletons",0.02372517444981213,3
"dart-goblin-ev1, ice-spirit, wall-breakers-ev1",0.023703703703703703,3
"ice-spirit, spear-goblins, the-log",0.02366076221148685,3
"earthquake, hog-rider, skeletons",0.023639291465378423,3
"arrows, giant-snowball-ev1, guards",0.023617820719269995,3
"fisherman, skeletons, the-log",0.023617820719269995,3
"barbarian-barrel, boss-bandit, guards",0.023510466988727857,3
"bandit, battle-ram-ev1, royal-ghost",0.023446054750402578,3
"goblin-gang, royal-recruits-ev1, wall-breakers-ev1",0.02333870101986044,3
"elixir-golem, goblin-machine, rage",0.023252818035426732,3
"barbarian-barrel, guards, ram-rider",0.023231347289318305,3
"earthquake, ice-spirit-ev1, the-log",0.023231347289318305,3
"goblin-giant-ev1, sparky, zap-ev1",0.023209876543209877,3
"dart-goblin-ev1, princess, the-log",0.02318840579710145,3
"goblin-giant-ev1, rage, zap-ev1",0.023166935050993022,3
"barbarian-barrel, giant-snowball-ev1, guards",0.02310252281266774,3
"arrows, royal-recruits-ev1, wall-breakers-ev1",0.022844873859366614,3
"dark-prince, rage, sparky",0.02280193236714976,3
"dart-goblin-ev1, goblin-barrel-ev1, princess",0.02280193236714976,3
"goblin-hut, hog-rider, the-log",0.022673107890499193,3
"dart-goblin-ev1, spear-goblins, suspicious-bush",0.02265163714439077,3
"barbarian-barrel, guards, royal-ghost",0.022587224906065486,3
"dart-goblin-ev1, goblin-barrel-ev1, goblin-gang",0.022587224906065486,3
"spear-goblins, suspicious-bush, the-log",0.02256575415995706,3
"dart-goblin-ev1, spear-goblins, the-log",0.022479871175523348,3
"rage, sparky, zap-ev1",0.022351046698872785,3
"spear-goblins, suspicious-bush, wall-breakers-ev1",0.022351046698872785,3
"earthquake, firecracker-ev1, skeletons",0.02230810520665593,3
"hog-rider, ice-spirit, the-log",0.02230810520665593,3
"arrows, night-witch, rage",0.022028985507246378,3
"elixir-golem, rage, skeleton-king",0.022028985507246378,3
"elixir-golem, goblin-machine, night-witch",0.021943102522812667,3
"dart-goblin-ev1, spear-goblins, wall-breakers-ev1",0.02192163177670424,3
"guards, lava-hound, valkyrie-ev1",0.021814278046162105,3
"dark-prince, goblin-giant-ev1, zap-ev1",0.02177133655394525,3
"arrows, elixir-golem, goblin-machine",0.021578099838969404,3
"goblin-barrel-ev1, princess, wall-breakers",0.021556629092860977,3
"knight, skeletons, the-log",0.021556629092860977,3
"dark-prince, rage, zap-ev1",0.021492216854535694,3
"ice-spirit, princess, the-log",0.021427804616210414,3
"lava-hound, skeleton-dragons, valkyrie-ev1",0.02138486312399356,3
"ice-spirit, spear-goblins, suspicious-bush",0.021320450885668276,3
"arrows, elixir-golem, skeleton-king",0.021256038647342997,3
"dart-goblin-ev1, ice-spirit, spear-goblins",0.021256038647342997,3
"bowler, graveyard, guards",0.021170155662909286,3
"arrows, battle-ram-ev1, royal-ghost",0.021105743424584003,3
"cannon-ev1, earthquake, the-log",0.021084272678475575,3
"goblin-hut, hog-rider, ice-spirit-ev1",0.021041331186258724,3
"dark-prince, sparky, zap-ev1",0.021019860440150296,3
"ice-spirit, spear-goblins, wall-breakers-ev1",0.021019860440150296,3
"dart-goblin, goblin-barrel-ev1, goblin-gang",0.02089103596349973,3
"elixir-golem, night-witch, skeleton-king",0.020762211486849168,3
"elixir-golem, goblin-machine, skeleton-king",0.02074074074074074,3
"arrows, giant, graveyard",0.020719269994632313,3
"cannon, goblin-barrel-ev1, goblin-gang",0.020697799248523885,3
"fisherman, hunter-ev1, skeletons",0.020676328502415457,3
"goblin-gang, knight, the-log",0.020676328502415457,3
"hunter-ev1, royal-giant-ev1, skeletons",0.020676328502415457,3
"ice-spirit, knight, the-log",0.020611916264090178,3
"arrows, giant-snowball-ev1, graveyard",0.020418679549114332,3
"goblin-hut, hog-rider, skeletons",0.020289855072463767,3
"guards, lava-hound, skeleton-dragons",0.020289855072463767,3
"earthquake, ice-spirit-ev1, skeletons",0.020246913580246915,3
"electro-spirit, hunter-ev1, skeletons",0.02020397208803006,3
"hunter-ev1, skeletons, the-log",0.02020397208803006,3
"arrows, bowler, graveyard",0.020139559849704777,3
"goblin-machine, night-witch, rage",0.020139559849704777,3
"arrows, night-witch, skeleton-king",0.019753086419753086,3
"bowler, giant, graveyard",0.019753086419753086,3
"giant, giant-snowball-ev1, graveyard",0.019753086419753086,3
"skeletons, tesla-ev1, the-log",0.01973161567364466,3
"goblin-barrel-ev1, knight, the-log",0.019688674181427803,3
"arrows, bowler, giant",0.01966720343531938,3
"goblin-machine, rage, skeleton-king",0.01958132045088567,3
"electro-wizard, goblin-giant-ev1, rage",0.019516908212560385,3
"arrows, giant, giant-snowball-ev1",0.019452495974235106,3
"boss-bandit, ice-spirit, the-log",0.019452495974235106,3
"arrows, giant, guards",0.019388083735909823,3
"arrows, goblin-gang, mega-knight-ev1",0.019366612989801395,3
"arrows, rage, skeleton-king",0.019302200751476113,3
"dart-goblin-ev1, fire-spirit, the-log",0.019302200751476113,3
"arrows, goblin-machine, night-witch",0.019280730005367685,3
"bowler, giant-snowball-ev1, graveyard",0.01925925925925926,3
"arrows, goblin-machine, skeleton-king",0.019237788513150833,3
"arrows, bowler, guards",0.019216317767042405,3
"guards, skeleton-dragons, valkyrie-ev1",0.019194847020933978,3
"night-witch, rage, skeleton-king",0.019130434782608695,3
"arrows, bowler, giant-snowball-ev1",0.01902308105206656,3
"electro-wizard, goblin-giant-ev1, sparky",0.018958668813741277,3
"arrows, graveyard, guards",0.018894256575415994,3
"bowler, giant, giant-snowball-ev1",0.018851315083199142,3
"giant, graveyard, guards",0.018808373590982287,3
"boss-bandit, the-log, wall-breakers-ev1",0.018765432098765432,3
"giant-snowball-ev1, graveyard, guards",0.01870101986044015,3
"arrows, guards, lightning",0.01863660762211487,3
"cannon, goblin-barrel-ev1, princess",0.018572195383789587,3
"cannon, goblin-gang, princess",0.01852925389157273,3
"graveyard, knight-ev1, poison",0.01852925389157273,3
"fisherman, lightning, skeletons",0.018357487922705314,3
"knight, princess, the-log",0.018336017176596886,3
"giant, giant-snowball-ev1, guards",0.01831454643048846,3
"dart-goblin, goblin-barrel-ev1, princess",0.01825013419216318,3
"electro-spirit, fireball, skeletons",0.01822866344605475,3
"dart-goblin-ev1, goblin-gang, ice-spirit",0.01816425120772947,3
"arrows, elixir-golem, skeletons-ev1",0.018121309715512613,3
"boss-bandit, dart-goblin-ev1, suspicious-bush",0.018121309715512613,3
"bowler, giant, guards",0.018121309715512613,3
"cannon-ev1, ice-spirit, the-log",0.018099838969404185,3
"dart-goblin, goblin-gang, princess",0.018056897477187334,3
"dart-goblin-ev1, fire-spirit, ice-spirit",0.018056897477187334,3
"bowler, giant-snowball-ev1, guards",0.018035426731078906,3
"arrows, bats-ev1, goblin-gang",0.01799248523886205,3
"arrows, mega-knight-ev1, prince",0.01799248523886205,3
"goblin-barrel-ev1, goblin-gang, knight",0.01799248523886205,3
"electro-wizard, rage, sparky",0.017971014492753623,3
"goblin-hut, royal-hogs, the-log",0.017971014492753623,3
"goblin-barrel-ev1, knight, princess",0.017885131508319912,3
"goblin-machine, night-witch, skeleton-king",0.01786366076221149,3
"berserker, royal-hogs, the-log",0.01784219001610306,3
"elixir-golem, goblin-machine, skeletons-ev1",0.01784219001610306,3
"elixir-golem, night-witch, skeletons-ev1",0.01784219001610306,3
"goblin-hut, lightning, royal-hogs",0.01784219001610306,3
"fire-spirit, ice-spirit, the-log",0.017820719269994633,3
"barbarian-barrel, graveyard, knight-ev1",0.017799248523886205,3
"cannon, goblin-barrel-ev1, ice-spirit",0.017777777777777778,3
"elixir-golem, rage, skeletons-ev1",0.017777777777777778,3
"fireball, flying-machine, royal-recruits-ev1",0.017777777777777778,3
"lightning, royal-hogs, the-log",0.01775630703166935,3
"barbarian-barrel, knight-ev1, poison",0.017713365539452495,3
"berserker, goblin-hut, royal-hogs",0.017713365539452495,3
"berserker, lightning, royal-hogs",0.017648953301127215,3
"dart-goblin-ev1, goblin-gang, princess",0.017648953301127215,3
"dart-goblin-ev1, goblin-barrel-ev1, ice-spirit",0.01752012882447665,3
"goblin-gang, princess, valkyrie-ev1",0.01752012882447665,3
"goblin-hut, ice-spirit-ev1, royal-hogs",0.01752012882447665,3
"hog-rider, lightning, the-log",0.017477187332259798,3
"arrows, night-witch, skeletons-ev1",0.017434245840042942,3
"boss-bandit, suspicious-bush, the-log",0.017412775093934515,3
"arrows, bandit, royal-ghost",0.017391304347826087,3
"goblin-gang, mighty-miner, royal-recruits-ev1",0.01736983360171766,3
"boss-bandit, suspicious-bush, wall-breakers-ev1",0.017326892109500804,3
"fireball, fisherman, royal-giant-ev1",0.017326892109500804,3
"ice-spirit-ev1, lightning, royal-hogs",0.017305421363392377,3
"berserker, ice-spirit-ev1, royal-hogs",0.01728395061728395,3
"cannon, goblin-gang, ice-spirit",0.01728395061728395,3
"goblin-gang, knight, princess",0.01721953837895867,3
"firecracker-ev1, ice-spirit, the-log",0.017198067632850242,3
"arrows, golden-knight, royal-recruits-ev1",0.017176596886741814,3
"elixir-golem, skeleton-king, skeletons-ev1",0.017176596886741814,3
"goblin-hut, royal-hogs, skeletons",0.017176596886741814,3
"lightning, royal-hogs, skeletons",0.017176596886741814,3
"fisherman, hunter-ev1, lightning",0.01713365539452496,3
"graveyard, ice-wizard, poison",0.01713365539452496,3
"night-witch, rage, skeletons-ev1",0.01711218464841653,3
"arrows, goblin-machine, skeletons-ev1",0.017090713902308104,3
"knight, tesla-ev1, the-log",0.01706924315619968,3
"boss-bandit, dart-goblin-ev1, ice-spirit",0.017047772410091252,3
"arrows, graveyard, witch-ev1",0.017026301663982824,3
"arrows, rage, skeletons-ev1",0.017026301663982824,3
"berserker, royal-hogs, skeletons",0.017004830917874397,3
"hunter-ev1, lightning, royal-giant-ev1",0.017004830917874397,3
"fireball, royal-hogs, royal-recruits-ev1",0.016940418679549114,3
"flying-machine, golden-knight, royal-recruits-ev1",0.016940418679549114,3
"goblin-machine, rage, skeletons-ev1",0.016918947933440686,3
"archers-ev1, elixir-golem, goblin-machine",0.01689747718733226,3
"goblin-barrel-ev1, goblin-gang, wall-breakers",0.01689747718733226,3
"hunter-ev1, lightning, the-log",0.016876006441223834,3
"archers-ev1, elixir-golem, skeleton-king",0.01683306494900698,3
"goblin-machine, night-witch, skeletons-ev1",0.01683306494900698,3
"goblin-hut, royal-hogs, witch-ev1",0.016790123456790124,3
"archers-ev1, elixir-golem, rage",0.016768652710681696,3
"arrows, skeleton-king, skeletons-ev1",0.016768652710681696,3
"goblin-gang, mega-knight-ev1, prince",0.016768652710681696,3
"bandit, giant-snowball-ev1, lightning",0.01674718196457327,3
"arrows, giant, witch-ev1",0.01672571121846484,3
"arrows, guards, valkyrie-ev1",0.01672571121846484,3
"boss-bandit, dart-goblin-ev1, wall-breakers-ev1",0.01672571121846484,3
"night-witch, skeleton-king, skeletons-ev1",0.01672571121846484,3
"bandit, boss-bandit, executioner-ev1",0.016704240472356413,3
"barbarian-barrel, electro-dragon-ev1, tornado",0.016704240472356413,3
"rage, skeleton-king, skeletons-ev1",0.016682769726247985,3
"arrows, lava-hound, valkyrie-ev1",0.016639828234031134,3
"dark-prince, electro-wizard, sparky",0.016639828234031134,3
"cannon-ev1, earthquake, skeletons",0.016618357487922706,3
"dart-goblin-ev1, fire-spirit, suspicious-bush",0.016618357487922706,3
"electro-spirit, hunter-ev1, lightning",0.01659688674181428,3
"arrows, goblin-gang, prince",0.01657541599570585,3
"dark-prince, electro-wizard, goblin-giant-ev1",0.016532474503488995,3
"barbarian-barrel, ice-wizard, poison",0.016511003757380568,3
"goblin-giant-ev1, heal-spirit, sparky",0.01648953301127214,3
"heal-spirit, rage, zap-ev1",0.01648953301127214,3
"barbarian-barrel, graveyard, ice-wizard",0.016468062265163716,3
"electro-spirit, fireball, royal-giant-ev1",0.016468062265163716,3
"goblin-giant-ev1, heal-spirit, rage",0.016468062265163716,3
"lightning, royal-hogs, witch-ev1",0.016468062265163716,3
"arrows, mighty-miner, royal-recruits-ev1",0.01644659151905529,3
"boss-bandit, ice-spirit, suspicious-bush",0.01644659151905529,3
"arrows, guards, lava-hound",0.01642512077294686,3
"fireball, flying-machine, royal-hogs",0.01642512077294686,3
"royal-hogs, the-log, witch-ev1",0.016382179280730005,3
"fire-spirit, the-log, wall-breakers-ev1",0.016360708534621578,3
"fire-spirit, suspicious-bush, wall-breakers-ev1",0.016317767042404722,3
"bandit, executioner-ev1, lightning",0.016296296296296295,3
"boss-bandit, spear-goblins, the-log",0.016296296296296295,3
"electro-spirit, fireball, fisherman",0.01627482555018787,3
"fire-spirit, suspicious-bush, the-log",0.016253354804079443,3
"goblin-barrel-ev1, princess, valkyrie-ev1",0.016253354804079443,3
"archers-ev1, goblin-machine, rage",0.016231884057971015,3
"bandit, lightning, ram-rider",0.016210413311862588,3
"dart-goblin-ev1, fire-spirit, wall-breakers-ev1",0.016210413311862588,3
"giant, graveyard, witch-ev1",0.016210413311862588,3
"berserker, royal-hogs, witch-ev1",0.016167471819645732,3
"goblin-machine, skeleton-king, skeletons-ev1",0.016167471819645732,3
"arrows, goblin-gang, mighty-miner",0.016124530327428877,3
"archers-ev1, goblin-machine, skeleton-king",0.01610305958132045,3
"arrows, giant, minions",0.01610305958132045,3
"goblin-gang, princess, wall-breakers",0.01610305958132045,3
"heal-spirit, rage, sparky",0.016081588835212022,3
"skeletons, the-log, x-bow",0.016060118089103598,3
"arrows, bandit, battle-ram-ev1",0.01603864734299517,3
"bandit, boss-bandit, giant-snowball-ev1",0.01603864734299517,3
"bandit, boss-bandit, lightning",0.01603864734299517,3
"bandit, executioner-ev1, giant-snowball-ev1",0.01603864734299517,3
"bats-ev1, goblin-gang, miner",0.01603864734299517,3
"bandit, giant-snowball-ev1, ram-rider",0.016017176596886742,3
"dark-prince, electro-wizard, rage",0.016017176596886742,3
"fireball, goblin-cage-ev1, royal-recruits-ev1",0.015995705850778315,3
"arrows, goblin-gang, wall-breakers",0.015974235104669887,3
"arrows, guards, witch-ev1",0.01595276435856146,3
"goblin-barrel-ev1, goblin-gang, valkyrie-ev1",0.01595276435856146,3
"fireball, flying-machine, goblin-cage-ev1",0.015931293612453032,3
"archers-ev1, rage, skeleton-king",0.015909822866344604,3
"cannon, ice-spirit, princess",0.015909822866344604,3
"ice-spirit-ev1, royal-hogs, witch-ev1",0.015909822866344604,3
"lightning, royal-giant-ev1, skeletons",0.015909822866344604,3
"arrows, lava-hound, skeleton-dragons",0.015888352120236177,3
"electro-wizard, sparky, zap-ev1",0.015888352120236177,3
"giant, graveyard, minions",0.015866881374127752,3
"archers-ev1, elixir-golem, night-witch",0.015823939881910897,3
"giant-snowball-ev1, graveyard, witch-ev1",0.015823939881910897,3
"goblin-cage-ev1, golden-knight, royal-recruits-ev1",0.015823939881910897,3
"royal-hogs, skeletons, witch-ev1",0.015823939881910897,3
"ice-spirit, mighty-miner, the-log",0.01580246913580247,3
"arrows, graveyard, minions",0.015759527643585614,3
"electro-wizard, goblin-giant-ev1, zap-ev1",0.01571658615136876,3
"bowler, graveyard, witch-ev1",0.01569511540526033,3
"giant, giant-snowball-ev1, minions",0.015609232420826624,3
"giant-snowball-ev1, graveyard, minions",0.015609232420826624,3
"electro-giant, lightning, tornado",0.015587761674718197,3
"fireball, hunter-ev1, royal-giant-ev1",0.015587761674718197,3
"fireball, royal-recruits-ev1, zappies",0.015566290928609769,3
"arrows, giant-snowball-ev1, minions",0.015523349436392915,3
"fireball, fisherman, hunter-ev1",0.015523349436392915,3
"heal-spirit, sparky, zap-ev1",0.015523349436392915,3
"archers-ev1, arrows, skeleton-king",0.015501878690284488,3
"elite-barbarians, heal-spirit, rage",0.015501878690284488,3
"arrows, bowler, witch-ev1",0.01548040794417606,3
"arrows, lightning, valkyrie-ev1",0.01548040794417606,3
"electro-wizard, rage, zap-ev1",0.01548040794417606,3
"flying-machine, goblin-cage-ev1, golden-knight",0.01548040794417606,3
"fireball, goblin-cage-ev1, royal-hogs",0.015458937198067632,3
"fireball, monk, royal-giant-ev1",0.015437466451959205,3
"knight, skeletons, tesla-ev1",0.015437466451959205,3
"archers-ev1, arrows, elixir-golem",0.015415995705850779,3
"boss-bandit, ice-spirit, wall-breakers-ev1",0.015394524959742351,3
"fireball, royal-giant-ev1, the-log",0.015394524959742351,3
"princess, rocket, the-log",0.015394524959742351,3
"fire-spirit, ice-spirit, suspicious-bush",0.015373054213633924,3
"arrows, giant-snowball-ev1, witch-ev1",0.015351583467525496,3
"dart-goblin, goblin-gang, valkyrie-ev1",0.015351583467525496,3
"golden-knight, royal-hogs, royal-recruits-ev1",0.015351583467525496,3
"giant, giant-snowball-ev1, witch-ev1",0.01533011272141707,3
"arrows, goblin-cage-ev1, lightning",0.015308641975308642,3
"dark-prince, electro-wizard, zap-ev1",0.015308641975308642,3
"bowler, graveyard, minions",0.015287171229200215,3
"electro-spirit, lightning, skeletons",0.015287171229200215,3
"fireball, flying-machine, zappies",0.015287171229200215,3
"arrows, bowler, minions",0.015265700483091787,3
"bandit, mega-knight-ev1, prince",0.015265700483091787,3
"arrows, flying-machine, golden-knight",0.01524422973698336,3
"bandit, barbarian-barrel, lightning",0.01524422973698336,3
"bandit, executioner-ev1, ram-rider",0.01524422973698336,3
"bowler, giant, minions",0.015222758990874934,3
"graveyard, guards, witch-ev1",0.015222758990874934,3
"fire-spirit, ice-spirit, wall-breakers-ev1",0.015201288244766506,3
"arrows, bandit, mega-knight-ev1",0.01515834675254965,3
"fireball, fisherman, monk",0.01515834675254965,3
"arrows, fireball, royal-recruits-ev1",0.015136876006441223,3
"arrows, guards, minions",0.015136876006441223,3
"electro-spirit, fireball, hunter-ev1",0.015136876006441223,3
"bowler, giant, witch-ev1",0.01509393451422437,3
"fireball, fisherman, the-log",0.015072463768115942,3
"bandit, barbarian-barrel, giant-snowball-ev1",0.015050993022007514,3
"electro-spirit, fireball, monk",0.015050993022007514,3
"bowler, giant-snowball-ev1, minions",0.015029522275899088,3
"elite-barbarians, goblin-giant-ev1, sparky",0.015029522275899088,3
"archers-ev1, arrows, night-witch",0.01500805152979066,3
"archers-ev1, goblin-machine, night-witch",0.01500805152979066,3
"cannon-ev1, ice-spirit-ev1, the-log",0.01500805152979066,3
"elite-barbarians, rage, sparky",0.01500805152979066,3
"goblin-barrel-ev1, princess, rocket",0.01500805152979066,3
"goblin-giant-ev1, heal-spirit, zap-ev1",0.01500805152979066,3
"archers-ev1, night-witch, skeleton-king",0.014965110037573805,3
"elite-barbarians, goblin-giant-ev1, rage",0.014965110037573805,3
"giant, prince, zap-ev1",0.014965110037573805,3
"archers-ev1, night-witch, rage",0.014943639291465378,3
"bandit, boss-bandit, ram-rider",0.014900697799248524,3
"dark-prince, goblin-giant-ev1, heal-spirit",0.014900697799248524,3
"electro-wizard, heal-spirit, sparky",0.014900697799248524,3
"fireball, royal-hogs, zappies",0.014900697799248524,3
"giant, guards, minions",0.014900697799248524,3
"goblin-barrel-ev1, rocket, the-log",0.014900697799248524,3
"golden-knight, royal-recruits-ev1, zappies",0.014900697799248524,3
"ice-wizard, knight-ev1, poison",0.014900697799248524,3
"electro-wizard, goblin-giant-ev1, heal-spirit",0.014879227053140097,3
"giant, guards, witch-ev1",0.014879227053140097,3
"boss-bandit, spear-goblins, wall-breakers-ev1",0.014857756307031669,3
"bowler, giant-snowball-ev1, witch-ev1",0.014857756307031669,3
"dart-goblin, goblin-barrel-ev1, valkyrie-ev1",0.014857756307031669,3
"dark-prince, heal-spirit, sparky",0.014836285560923241,3
"flying-machine, golden-knight, royal-hogs",0.014836285560923241,3
"dart-goblin, princess, valkyrie-ev1",0.014814814814814815,3
"earthquake, ice-spirit, the-log",0.014814814814814815,3
"archers-ev1, arrows, rage",0.014793344068706388,3
"giant-snowball-ev1, guards, minions",0.014793344068706388,3
"graveyard, guards, minions",0.014793344068706388,3
"graveyard, ice-wizard, knight-ev1",0.01477187332259796,3
"archer-queen, mega-knight-ev1, prince",0.014750402576489532,3
"arrows, lava-hound, lightning",0.014750402576489532,3
"archers-ev1, arrows, goblin-machine",0.014728931830381107,3
"arrows, barbarians-ev1, royal-ghost",0.014728931830381107,3
"goblin-hut, hog-rider, lightning",0.014707461084272679,3
"monk, skeletons, the-log",0.014707461084272679,3
"battle-ram-ev1, heal-spirit, royal-ghost",0.014685990338164251,3
"boss-bandit, dart-goblin-ev1, fire-spirit",0.014685990338164251,3
"dark-prince, heal-spirit, rage",0.014685990338164251,3
"fireball, goblin-cage-ev1, zappies",0.014664519592055824,3
"arrows, minions, witch-ev1",0.014643048845947396,3
"graveyard, poison, witch-ev1",0.014643048845947396,3
"battle-ram-ev1, elixir-collector, royal-ghost",0.01462157809983897,3
"boss-bandit, fire-spirit, suspicious-bush",0.01462157809983897,3
"boss-bandit, fire-spirit, the-log",0.01462157809983897,3
"cannon, dart-goblin, goblin-barrel-ev1",0.01462157809983897,3
"barbarians-ev1, battle-ram-ev1, royal-ghost",0.014600107353730542,3
"elixir-collector, heal-spirit, royal-ghost",0.014600107353730542,3
"bandit, barbarian-barrel, ram-rider",0.014557165861513687,3
"cannon, dart-goblin, goblin-gang",0.014557165861513687,3
"electro-wizard, heal-spirit, rage",0.014557165861513687,3
"monk, royal-giant-ev1, skeletons",0.014557165861513687,3
"bandit, barbarian-barrel, executioner-ev1",0.014492753623188406,3
"boss-bandit, spear-goblins, suspicious-bush",0.014492753623188406,3
"bowler, guards, minions",0.014492753623188406,3
"barbarian-barrel, graveyard, witch-ev1",0.014471282877079978,3
"arrows, bandit, prince",0.01444981213097155,3
"bandit, barbarian-barrel, boss-bandit",0.01444981213097155,3
"barbarian-barrel, ice-wizard, tornado",0.01444981213097155,3
"boss-bandit, fire-spirit, wall-breakers-ev1",0.01444981213097155,3
"bowler, guards, witch-ev1",0.014428341384863125,3
"dart-goblin, goblin-gang, wall-breakers",0.014428341384863125,3
"giant, minions, witch-ev1",0.014428341384863125,3
"goblin-cage-ev1, golden-knight, royal-hogs",0.014428341384863125,3
"bandit, boss-bandit, royal-ghost",0.014406870638754697,3
"barbarian-barrel, ice-wizard, knight-ev1",0.01438539989264627,3
"giant-snowball-ev1, guards, witch-ev1",0.01438539989264627,3
